City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket,AQI_range
Amaravati,2019-01-02,109.97,189.28,13.93,124.57,77.59,10.65,1.38,48.92,30.25,210.0,red,3
Brajrajnagar,2019-01-02,134.63,204.6,19.33,24.44,43.58,47.97,2.93,16.19,7.94,297.0,red,3
Kolkata,2019-01-02,172.39,261.09,68.97,107.85,174.35,22.9,0.87,15.62,31.57,351.0,purple,4
Delhi,2019-01-02,331.2,515.72,101.08,75.06,133.85,63.63,2.78,18.27,43.3,501.0,maroon,5
Thiruvananthapuram,2019-01-02,61.89,98.66,2.51,9.89,7.25,5.75,0.08,13.63,72.82,124.0,orange,2
Bengaluru,2019-01-02,47.27,92.47,12.94,39.73,41.65,20.45,1.06,10.22,51.25,103.0,orange,2
Talcher,2019-01-02,164.15,379.95,7.82,6.14,13.42,6.0,4.74,36.42,10.82,304.0,purple,4
Amritsar,2019-01-02,77.42,171.98,38.64,19.65,55.01,9.43,0.05,3.41,6.05,176.0,orange,2
Visakhapatnam,2019-01-02,132.69,265.78,16.21,92.32,62.29,14.25,1.28,28.06,91.78,298.0,red,3
Jorapokhar,2019-01-02,56.32867773999477,422.12,7.8,8.1,32.71227971554352,6.7,1.0296205068528574,56.69,17.35,442.0,maroon,5
Amritsar,2019-01-03,45.44,100.89,31.86,27.8,59.66,9.29,0.01,3.54,5.79,131.0,orange,2
Talcher,2019-01-03,144.06,392.33,9.04,5.82,13.86,6.04,4.25,32.94,10.61,353.0,purple,4
Visakhapatnam,2019-01-03,148.04,285.83,25.44,103.9,75.95,16.96,1.38,29.16,93.29,319.0,purple,4
Delhi,2019-01-03,355.4,519.34,77.92,66.2,106.99,61.02,2.55,15.12,39.77,537.0,maroon,5
Jaipur,2019-01-03,98.19,167.25,26.38,45.85,56.9,24.2,1.12,19.49,30.52,232.0,red,3
Bengaluru,2019-01-03,48.86,96.42,16.74,46.55,51.87,29.72,1.01,8.15,46.4,101.0,orange,2
Hyderabad,2019-01-03,69.7,146.69,17.18,67.01,48.67,17.38,0.97,13.01,32.47,141.0,orange,2
Amaravati,2019-01-03,139.38,230.27,35.59,140.17,103.49,8.7,1.24,42.26,20.87,304.0,purple,4
Jorapokhar,2019-01-03,56.32867773999477,502.23,7.83,7.86,32.71227971554352,6.7,1.0296205068528574,92.36,24.93,463.0,maroon,5
Brajrajnagar,2019-01-03,144.01,212.12,19.49,28.77,43.34,50.6,3.0,15.81,8.42,323.0,purple,4
Kolkata,2019-01-03,244.09,381.78,180.0,150.01,293.1,17.46,1.26,26.2,29.72,363.0,purple,4
Thiruvananthapuram,2019-01-03,58.41,92.79,2.69,6.94,5.7,6.15,0.06,20.06,79.3,128.0,orange,2
Talcher,2019-01-04,149.95,391.11,10.25,4.88,15.1,6.18,4.07,32.26,8.41,359.0,purple,4
Jorapokhar,2019-01-04,56.32867773999477,559.79,7.5,7.71,32.71227971554352,6.68,1.0296205068528574,77.15,31.63,483.0,maroon,5
Delhi,2019-01-04,246.46,388.79,47.83,57.53,74.39,53.09,2.01,13.22,28.75,432.0,maroon,5
Amritsar,2019-01-04,34.45,76.48,30.01,32.28,62.28,9.37,0.0,3.49,5.19,81.0,yellow,1
Hyderabad,2019-01-04,75.25,158.34,13.81,63.58,44.19,18.99,0.88,12.51,34.39,142.0,orange,2
Kolkata,2019-01-04,264.84,385.24,88.23,124.79,155.73,27.33,1.13,17.16,38.73,431.0,maroon,5
Visakhapatnam,2019-01-04,139.55,244.16,30.48,92.53,73.99,15.53,1.25,23.07,106.51,315.0,purple,4
Jaipur,2019-01-04,65.04,140.16,18.83,38.01,44.36,21.58,1.06,22.65,37.85,203.0,red,3
Bengaluru,2019-01-04,51.35,105.52,17.37,45.87,50.21,24.95,1.09,5.76,41.42,106.0,orange,2
Amaravati,2019-01-04,126.47,187.83,9.48,106.1,64.14,9.27,1.43,15.29,26.24,312.0,purple,4
Brajrajnagar,2019-01-04,114.33,200.21,23.74,25.85,43.45,53.25,2.82,15.05,7.91,297.0,red,3
Thiruvananthapuram,2019-01-04,44.94,80.7,2.84,11.76,8.21,5.63,0.05,22.19,78.4,124.0,orange,2
Visakhapatnam,2019-01-05,116.68,170.85,3.06,40.15,23.83,15.5,0.95,13.47,146.19,299.0,red,3
Amritsar,2019-01-05,28.29,62.82,26.76,29.28,56.04,8.38,0.0,2.33,5.0,77.0,yellow,1
Hyderabad,2019-01-05,73.03,140.13,7.3,50.4,32.05,17.23,0.78,8.17,40.43,148.0,orange,2
Jaipur,2019-01-05,63.41,130.37,6.08,25.45,23.06,19.01,0.8,13.07,61.45,134.0,orange,2
Brajrajnagar,2019-01-05,111.2,182.96,23.49,28.05,47.47,65.87,2.89,15.69,6.65,269.0,red,3
Delhi,2019-01-05,262.53,411.49,64.97,60.35,90.67,56.49,2.23,15.59,36.33,440.0,maroon,5
Jorapokhar,2019-01-05,56.32867773999477,599.3,8.1,7.99,32.71227971554352,6.74,1.0296205068528574,72.4,58.45,604.0,maroon,5
Talcher,2019-01-05,141.72,364.26,10.8,4.94,15.39,6.22,4.07,32.54,7.78,336.0,purple,4
Bengaluru,2019-01-05,46.57,99.1,15.87,41.74,44.4,18.17,1.03,6.13,50.61,104.0,orange,2
Thiruvananthapuram,2019-01-05,46.48,85.2,2.82,11.03,8.17,6.03,0.05,30.99,68.5,104.0,orange,2
Amaravati,2019-01-05,127.94,196.3,6.73,92.41,54.63,11.1,1.33,15.9,28.51,304.0,purple,4
Kolkata,2019-01-05,219.26,332.24,107.44,115.8,188.3,27.42,1.17,15.03,27.99,391.0,purple,4
Amaravati,2019-01-06,126.66,184.73,9.63,94.51,58.1,13.66,1.45,11.75,26.07,306.0,purple,4
Brajrajnagar,2019-01-06,111.65,168.12,20.24,29.41,43.59,84.16,3.0,16.07,7.24,286.0,red,3
Jorapokhar,2019-01-06,56.32867773999477,500.88,7.71,7.82,32.71227971554352,6.67,1.0296205068528574,84.93,31.31,575.0,maroon,5
Bengaluru,2019-01-06,56.8,105.51,9.68,35.73,36.84,22.58,0.89,6.36,64.29,115.0,orange,2
Amritsar,2019-01-06,14.54,32.35,27.74,31.28,59.01,8.89,0.0,1.61,5.47,70.0,yellow,1
Visakhapatnam,2019-01-06,132.1,199.8,12.3,73.49,49.08,14.04,1.12,11.81,99.07,304.0,purple,4
Thiruvananthapuram,2019-01-06,46.64,79.36,2.64,7.67,6.18,7.57,0.0,30.89,67.82,109.0,orange,2
Kolkata,2019-01-06,159.43,252.16,79.2,103.2,165.36,25.95,0.89,15.71,26.33,346.0,purple,4
Jaipur,2019-01-06,98.16,173.96,6.27,29.73,27.82,19.69,1.05,11.12,52.22,196.0,orange,2
Hyderabad,2019-01-06,77.71,153.78,6.07,40.96,26.12,18.85,0.73,6.61,46.03,149.0,orange,2
Talcher,2019-01-06,151.23,388.52,11.55,5.19,15.81,6.26,4.16,33.8,6.71,344.0,purple,4
Delhi,2019-01-06,174.26,254.66,28.3,51.94,54.18,55.71,1.49,13.65,31.48,371.0,purple,4
Kolkata,2019-01-07,158.89,263.39,123.86,122.66,204.26,25.3,1.07,18.81,25.28,335.0,purple,4
Hyderabad,2019-01-07,76.5,157.71,11.3,49.16,34.49,17.3,0.76,9.93,40.13,155.0,orange,2
Jorapokhar,2019-01-07,56.32867773999477,549.21,7.72,7.89,32.71227971554352,6.75,1.0296205068528574,88.68,8.46,569.0,maroon,5
Jaipur,2019-01-07,50.19,108.94,7.92,32.05,30.17,20.1,0.82,14.19,45.11,179.0,orange,2
Talcher,2019-01-07,136.62,405.86,13.35,5.46,16.8,6.36,4.23,34.22,6.64,346.0,purple,4
Brajrajnagar,2019-01-07,115.3,175.98,17.55,28.26,40.47,62.08,3.04,15.34,7.3,278.0,red,3
Thiruvananthapuram,2019-01-07,54.81,91.32,2.71,10.35,7.42,7.47,0.03,25.64,64.79,102.0,orange,2
Amritsar,2019-01-07,24.39,55.75,25.4,27.86,46.04,8.11,0.0,1.83,5.24,69.0,yellow,1
Amaravati,2019-01-07,121.47,215.5,17.24,103.31,68.98,13.63,1.5,16.53,24.55,302.0,purple,4
Delhi,2019-01-07,181.74,283.88,49.0,52.45,72.14,56.06,1.57,15.49,27.11,331.0,purple,4
Visakhapatnam,2019-01-07,119.16,250.09,17.85,87.59,61.1,13.93,1.2,14.7,60.8,307.0,purple,4
Bengaluru,2019-01-07,58.29,116.5,15.59,44.9,48.97,26.01,1.05,7.13,55.51,120.0,orange,2
Visakhapatnam,2019-01-08,136.86,297.86,41.81,130.26,103.28,15.5,1.51,41.63,72.8,296.0,red,3
Amaravati,2019-01-08,118.17,219.63,36.87,121.38,94.54,11.21,1.25,39.68,21.18,298.0,red,3
Delhi,2019-01-08,156.26,242.02,31.32,48.95,54.76,49.69,1.31,14.67,27.37,340.0,purple,4
Bengaluru,2019-01-08,60.04,106.76,19.73,49.33,56.53,26.12,1.06,7.64,47.42,120.0,orange,2
Jorapokhar,2019-01-08,56.32867773999477,331.19,10.2,12.37,32.71227971554352,6.14,1.0296205068528574,59.22,14.64,342.0,purple,4
Brajrajnagar,2019-01-08,120.05,170.37,14.69,23.73,34.61,42.75,3.02,15.05,8.18,303.0,purple,4
Kolkata,2019-01-08,175.47,265.22,114.38,95.12,168.48,26.49,1.07,15.88,26.97,335.0,purple,4
Hyderabad,2019-01-08,73.78,165.61,14.97,62.35,44.33,20.56,0.92,15.09,27.73,151.0,orange,2
Thiruvananthapuram,2019-01-08,59.72,93.45,2.57,6.73,5.51,7.48,0.07,20.32,69.65,108.0,orange,2
Amritsar,2019-01-08,27.89,61.97,22.75,25.9,47.27,7.37,0.02,2.92,8.92,64.0,yellow,1
Jaipur,2019-01-08,70.88,154.85,18.65,40.04,45.02,21.9,1.09,17.31,35.76,123.0,orange,2
Talcher,2019-01-08,94.54,248.18,14.49,5.92,17.43,6.42,3.33,22.56,7.05,307.0,purple,4
Bengaluru,2019-01-09,62.6,113.27,17.76,52.68,55.76,25.66,1.05,7.01,54.54,122.0,orange,2
Amritsar,2019-01-09,37.34,88.8,16.81,21.51,32.36,5.7,0.04,3.2,9.01,75.0,yellow,1
Amaravati,2019-01-09,97.45,225.75,12.68,121.94,75.16,10.39,0.86,66.39,27.23,274.0,red,3
Brajrajnagar,2019-01-09,115.84,162.16,13.46,23.55,32.74,42.79,3.03,14.86,6.98,284.0,red,3
Jorapokhar,2019-01-09,217.13,278.74,9.85,10.9,32.71227971554352,6.27,0.0,63.8,117.3,277.0,red,3
Kolkata,2019-01-09,189.25,283.42,133.55,85.5,177.89,26.33,1.05,17.69,30.2,346.0,purple,4
Jaipur,2019-01-09,65.03,144.19,13.01,30.68,33.01,19.42,0.98,15.86,38.67,158.0,orange,2
Talcher,2019-01-09,105.66,272.38,14.16,5.44,17.25,6.39,3.55,22.34,6.15,221.0,red,3
Visakhapatnam,2019-01-09,137.45,285.72,29.95,87.03,70.65,15.99,1.4,21.05,105.07,320.0,purple,4
Thiruvananthapuram,2019-01-09,65.74,104.01,2.58,6.56,5.59,6.99,0.03,23.45,76.67,137.0,orange,2
Delhi,2019-01-09,143.66,238.94,26.14,49.49,50.88,43.53,1.3,15.09,30.9,321.0,purple,4
Hyderabad,2019-01-09,74.7,164.93,18.53,71.55,51.58,18.51,0.94,24.2,28.57,146.0,orange,2
Amaravati,2019-01-10,115.23,198.47,14.96,113.39,72.47,7.38,0.78,9.43,20.07,270.0,red,3
Jorapokhar,2019-01-10,140.03,200.64,10.29,10.91,32.71227971554352,6.3,1.0296205068528574,53.83,31.68,280.0,red,3
Visakhapatnam,2019-01-10,135.46,227.11,17.84,67.15,50.23,18.86,1.08,16.33,121.45,309.0,purple,4
Bengaluru,2019-01-10,63.63,108.49,12.78,53.48,53.27,30.88,0.94,5.88,56.23,120.0,orange,2
Hyderabad,2019-01-10,75.43,161.34,9.06,64.0,40.41,19.24,0.82,15.91,34.38,146.0,orange,2
Thiruvananthapuram,2019-01-10,55.81,92.53,2.57,9.73,7.2,6.58,0.0,17.98,77.91,141.0,orange,2
Amritsar,2019-01-10,45.99,102.22,19.81,25.32,44.54,6.57,0.03,2.85,8.68,98.0,yellow,1
Delhi,2019-01-10,165.95,278.87,54.31,58.22,80.36,44.67,1.75,16.81,30.92,317.0,purple,4
Brajrajnagar,2019-01-10,107.48,170.41,18.88,26.1,38.12,53.42,2.88,14.78,7.42,248.0,red,3
Talcher,2019-01-10,122.14,366.32,11.72,5.93,15.27,6.19,3.51,27.72,5.99,285.0,red,3
Jaipur,2019-01-10,65.24,145.13,17.36,27.58,36.73,23.16,1.42,11.8,37.97,141.0,orange,2
Kolkata,2019-01-10,227.08,326.44,96.3,105.92,176.34,23.65,1.19,17.29,40.45,369.0,purple,4
Brajrajnagar,2019-01-11,129.34,199.63,19.92,26.6,43.04,47.04,3.0,15.67,7.77,267.0,red,3
Hyderabad,2019-01-11,75.77,143.85,3.95,47.6,27.71,20.95,0.74,6.42,39.24,153.0,orange,2
Amritsar,2019-01-11,69.5,159.89,25.14,28.99,45.0,7.93,0.0,3.76,4.87,101.0,orange,2
Bengaluru,2019-01-11,59.52,111.13,14.65,49.16,51.67,29.43,1.01,5.79,57.02,126.0,orange,2
Visakhapatnam,2019-01-11,106.66,161.56,3.3,33.85,20.69,15.22,0.86,11.83,113.11,279.0,red,3
Thiruvananthapuram,2019-01-11,63.93,99.11,2.49,8.32,6.46,6.82,0.0,35.33,83.38,127.0,orange,2
Amaravati,2019-01-11,121.81,193.4,11.17,100.16,62.36,8.62,0.96,10.56,24.73,302.0,purple,4
Kolkata,2019-01-11,211.01,317.78,100.51,105.53,188.16,25.53,1.24,17.27,41.86,369.0,purple,4
Jaipur,2019-01-11,50.08,109.93,9.32,27.8,26.92,21.15,1.03,11.48,53.55,126.0,orange,2
Delhi,2019-01-11,278.95,432.2,118.55,76.71,151.4,56.53,2.9,20.03,35.61,401.0,maroon,5
Talcher,2019-01-11,117.54,284.65,8.68,5.76,13.95,6.06,2.66,12.112355713363462,6.22,308.0,purple,4
Jorapokhar,2019-01-11,155.38,242.69,10.72,11.21,32.71227971554352,6.37,1.0296205068528574,81.28,12.57,335.0,purple,4
Kolkata,2019-01-12,264.75,385.31,152.42,94.91,244.34,28.39,1.42,18.51,29.41,405.0,maroon,5
Delhi,2019-01-12,311.03,465.89,117.23,85.14,148.93,63.46,3.11,17.81,39.78,482.0,maroon,5
Hyderabad,2019-01-12,78.62,146.0,3.45,39.74,23.07,21.51,0.68,5.24,40.02,154.0,orange,2
Amritsar,2019-01-12,52.22,115.98,22.07,24.15,45.96,8.42,0.0,3.48,8.24,118.0,orange,2
Talcher,2019-01-12,126.07,309.11,9.07,5.36,14.43,6.1,2.95,12.112355713363462,6.74,305.0,purple,4
Bengaluru,2019-01-12,70.5,121.91,14.05,49.28,50.62,28.56,1.04,5.73,61.7,132.0,orange,2
Visakhapatnam,2019-01-12,115.8,203.73,17.74,56.99,44.71,13.85,1.0,17.47,90.12,291.0,red,3
Thiruvananthapuram,2019-01-12,68.12,102.28,2.44,8.46,6.28,7.21,0.0,15.31,74.35,126.0,orange,2
Brajrajnagar,2019-01-12,144.95,224.11,22.13,32.79,49.01,42.17,3.21,17.73,7.27,316.0,purple,4
Jorapokhar,2019-01-12,166.85,262.83,10.9,11.47,32.71227971554352,6.4,1.0296205068528574,86.1,12.37,324.0,purple,4
Amaravati,2019-01-12,99.69,157.03,5.83,71.61,42.84,15.19,0.5,10.52,24.22,257.0,red,3
Jaipur,2019-01-12,70.83,148.73,15.41,28.84,33.21,23.65,1.16,15.38,59.19,130.0,orange,2
Jaipur,2019-01-13,68.0,151.52,7.97,28.75,26.46,23.17,0.89,16.28,62.46,174.0,orange,2
Kolkata,2019-01-13,219.44,318.17,96.56,95.17,168.99,26.79,1.09,15.44,30.75,387.0,purple,4
Delhi,2019-01-13,272.45,403.32,64.96,66.11,94.9,63.66,2.36,17.83,37.53,464.0,maroon,5
Hyderabad,2019-01-13,72.03,120.93,3.27,37.2,22.02,19.45,0.62,4.84,40.0,154.0,orange,2
Amritsar,2019-01-13,27.56,61.73,33.82,36.82,66.33,15.16,0.0,2.83,5.6,83.0,yellow,1
Amaravati,2019-01-13,92.66,146.49,4.86,57.32,34.44,17.36,0.64,12.33,25.51,212.0,red,3
Brajrajnagar,2019-01-13,157.16,225.75,19.34,27.88,43.45,51.35,3.19,17.69,10.11,329.0,purple,4
Bengaluru,2019-01-13,54.44,99.59,10.6,42.99,43.65,27.09,0.93,5.47,65.16,125.0,orange,2
Thiruvananthapuram,2019-01-13,60.71,95.19,2.49,6.38,5.42,6.49,0.0,24.64,76.74,125.0,orange,2
Jorapokhar,2019-01-13,179.51,300.54,10.77,11.66,32.71227971554352,6.35,1.0296205068528574,91.58,18.36,345.0,purple,4
Visakhapatnam,2019-01-13,120.2,206.55,14.84,57.3,42.55,11.64,1.02,15.43,96.41,280.0,red,3
Talcher,2019-01-13,148.86,331.98,9.76,5.04,14.79,6.14,3.43,12.112355713363462,8.78,306.0,purple,4
Amaravati,2019-01-14,116.99,172.92,2.91,58.43,33.44,17.38,0.44,12.91,26.84,256.0,red,3
Bengaluru,2019-01-14,58.36,110.39,14.18,47.07,48.49,26.18,1.02,4.93,50.93,111.0,orange,2
Talcher,2019-01-14,129.5,394.06,9.77,5.05,14.78,6.13,3.31,12.112355713363462,8.79,322.0,purple,4
Jorapokhar,2019-01-14,161.22,297.14,9.95,10.85,32.71227971554352,6.28,1.0296205068528574,100.81,53.85,352.0,purple,4
Kolkata,2019-01-14,282.9,417.05,155.42,124.83,252.14,28.07,1.67,26.99,28.09,408.0,maroon,5
Visakhapatnam,2019-01-14,203.05,306.16,20.25,80.39,59.22,16.24,1.71,36.83,83.48,343.0,purple,4
Hyderabad,2019-01-14,74.37,132.9,3.09,39.21,23.01,19.81,0.66,5.55,37.84,146.0,orange,2
Jaipur,2019-01-14,49.54,118.65,8.51,23.87,24.09,20.99,0.74,17.6,49.14,144.0,orange,2
Brajrajnagar,2019-01-14,158.4,230.38,19.84,26.74,40.66,38.75,3.31,16.54,7.91,334.0,purple,4
Amritsar,2019-01-14,28.1,73.28,24.32,28.07,45.63,12.34,0.0,12.112355713363462,7.37,80.0,yellow,1
Thiruvananthapuram,2019-01-14,73.06,110.44,2.6,10.3,7.57,6.5,0.0,22.15,66.58,131.0,orange,2
Delhi,2019-01-14,94.44,173.94,18.5,42.16,40.87,40.52,1.04,15.05,31.33,320.0,purple,4
Delhi,2019-01-15,134.57,229.1,36.34,52.45,61.72,39.74,1.37,17.09,29.85,248.0,red,3
Talcher,2019-01-15,102.03,387.57,10.75,4.75,15.34,6.19,2.29,21.12,5.73,359.0,purple,4
Amritsar,2019-01-15,47.88,114.7,25.43,30.98,48.25,12.91,0.0,12.112355713363462,5.09,73.0,yellow,1
Amaravati,2019-01-15,120.33,182.65,5.68,60.37,36.74,17.46,1.02,26.39,21.83,301.0,purple,4
Jaipur,2019-01-15,58.11,144.21,38.8,31.85,62.74,26.98,1.57,18.46,34.28,122.0,orange,2
Bengaluru,2019-01-15,47.13,86.88,16.17,46.93,48.92,21.74,0.85,5.28,55.78,109.0,orange,2
Brajrajnagar,2019-01-15,101.16,164.46,15.93,25.7,37.58,40.1,2.96,15.77,8.69,295.0,red,3
Visakhapatnam,2019-01-15,76.5,269.04,18.07,63.35,48.39,10.91,1.24,31.62,64.29,281.0,red,3
Hyderabad,2019-01-15,75.13,145.13,3.24,42.04,24.66,23.37,0.75,10.91,35.6,147.0,orange,2
Thiruvananthapuram,2019-01-15,70.43,105.47,2.58,8.18,6.35,6.13,0.01,19.25,69.94,132.0,orange,2
Jorapokhar,2019-01-15,97.48,156.89,9.72,10.82,32.71227971554352,6.23,1.0296205068528574,49.13,117.83,273.0,red,3
Kolkata,2019-01-15,217.59,320.85,76.15,107.24,151.68,37.09,1.1,17.35,32.47,406.0,maroon,5
Jorapokhar,2019-01-16,105.12,175.15,10.03,10.57,32.71227971554352,6.37,1.0296205068528574,53.84,55.36,220.0,red,3
Bengaluru,2019-01-16,62.4,99.49,10.64,48.15,44.5,24.59,0.98,5.05,69.72,113.0,orange,2
Jaipur,2019-01-16,58.36,145.41,36.69,26.29,55.87,27.04,1.25,15.56,40.67,175.0,orange,2
Visakhapatnam,2019-01-16,56.32867773999477,185.07,2.43,17.39,11.22,10.75,0.88,12.0,153.41,226.0,red,3
Thiruvananthapuram,2019-01-16,76.85,116.02,2.42,10.76,7.56,6.01,0.0,21.95,84.14,160.0,orange,2
